Actual,Predicted_Probability,Predicted_Label,Risk_Level,Top_Features
1,0.23045082830933775,0,Low,"InternetService_Fiber optic, Contract_One year, tenure, StreamingMovies_Yes, MonthlyCharges"
0,0.6762008809006391,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, PaymentMethod_Electronic check"
1,0.5894747614692344,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, MonthlyCharges"
0,0.00842906453292863,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.18697589854582797,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, PaperlessBilling_Yes, Contract_Two year"
0,0.007832341693997288,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.07615295602809859,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, MonthlyCharges, Contract_Two year"
0,0.15321415011976441,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, Contract_Two year"
0,0.11902204066305148,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, Contract_Two year"
1,0.7752273674492398,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, MultipleLines_Yes, StreamingTV_Yes"
0,0.21121232015640112,0,Low,"InternetService_Fiber optic, tenure, OnlineSecurity_Yes, Contract_Two year, StreamingMovies_Yes"
0,0.14811896146596418,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, Contract_Two year"
0,0.016422884353614744,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes"
0,0.2123197013913378,0,Low,"tenure, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes, MonthlyCharges"
0,0.34737188033516747,0,Low,"InternetService_Fiber optic, tenure, MonthlyCharges, Contract_Two year, MultipleLines_No phone service"
0,0.6860437361919567,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, StreamingMovies_Yes, PaymentMethod_Electronic check"
1,0.12313262036718006,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, MonthlyCharges, StreamingMovies_Yes"
0,0.1726335987862619,0,Low,"InternetService_Fiber optic, OnlineSecurity_Yes, MultipleLines_Yes, TechSupport_Yes, Contract_Two year"
0,0.019648408858173302,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, StreamingMovies_Yes, MultipleLines_Yes"
0,0.005383867020737712,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
1,0.6367607271612976,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.23443299502606751,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, StreamingMovies_Yes, MonthlyCharges"
1,0.24134404855824973,0,Low,"tenure, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes, Contract_Two year"
0,0.09654090488155662,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, PaperlessBilling_Yes, StreamingMovies_Yes"
1,0.3313484613890647,0,Low,"InternetService_Fiber optic, Contract_Two year, TechSupport_Yes, PaymentMethod_Electronic check, StreamingMovies_Yes"
1,0.832249970858934,1,High,"tenure, InternetService_Fiber optic, TotalCharges_229.55, Contract_Two year, PaymentMethod_Electronic check"
1,0.3764799347808813,0,Low,"InternetService_Fiber optic, tenure, Contract_Two year, PaperlessBilling_Yes, StreamingMovies_Yes"
1,0.2462960137307123,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, StreamingMovies_Yes"
1,0.251660235814738,0,Low,"tenure, InternetService_Fiber optic, OnlineSecurity_Yes, Contract_Two year, PaperlessBilling_Yes"
1,0.3641690016610794,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, StreamingMovies_Yes, Contract_Two year"
1,0.8563608435592631,1,High,"tenure, InternetService_Fiber optic, TotalCharges_193.6, Contract_Two year, StreamingTV_Yes"
1,0.16260296158985116,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, OnlineSecurity_Yes"
0,0.037775763730028444,0,Low,"Contract_One year, InternetService_Fiber optic, Contract_Two year, MonthlyCharges, PaperlessBilling_Yes"
0,0.43942957835664187,0,Medium,"InternetService_Fiber optic, Contract_One year, StreamingMovies_Yes, MonthlyCharges, Contract_Two year"
1,0.2936958216277367,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, StreamingMovies_Yes, PaperlessBilling_Yes"
0,0.24030401948507255,0,Low,"tenure, InternetService_Fiber optic, PaperlessBilling_Yes, Contract_Two year, TechSupport_Yes"
0,0.10217042230818434,0,Low,"Contract_One year, InternetService_Fiber optic, tenure, OnlineSecurity_Yes, MonthlyCharges"
0,0.15497447171234136,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, Contract_Two year"
0,0.10135493645867164,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, StreamingMovies_Yes, MultipleLines_Yes"
1,0.8245478761333006,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, TotalCharges_74.45, PaymentMethod_Electronic check"
0,0.00656378349968858,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes"
1,0.2242591248860687,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, Contract_Two year, TotalCharges_19.85"
0,0.01185713916232434,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, MultipleLines_Yes"
0,0.14793161157019205,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, Contract_Two year"
1,0.04782549617871961,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, StreamingMovies_Yes, MultipleLines_Yes"
0,0.022947741550951854,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, MonthlyCharges, PaymentMethod_Electronic check"
0,0.31646003600704414,0,Low,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, Contract_Two year, MultipleLines_Yes"
1,0.5211941467606643,1,Medium,"tenure, TotalCharges_45.05, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes"
0,0.38737157630014457,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, StreamingMovies_Yes, Contract_Two year"
0,0.2605640307164645,0,Low,"tenure, InternetService_Fiber optic, Contract_Two year, PaperlessBilling_Yes, PaymentMethod_Electronic check"
1,0.13541963794871303,0,Low,"InternetService_Fiber optic, tenure, OnlineSecurity_Yes, TechSupport_Yes, PaperlessBilling_Yes"
0,0.05208950965332624,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, OnlineSecurity_Yes"
0,0.028075139538848708,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, StreamingMovies_Yes, PaperlessBilling_Yes"
0,0.00591524323293481,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.2111397721181152,0,Low,"tenure, InternetService_Fiber optic, TotalCharges_49.8, OnlineSecurity_Yes, Contract_Two year"
1,0.72626834867549,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, TotalCharges_69.85"
0,0.06046980978998139,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, StreamingMovies_Yes, MonthlyCharges"
0,0.5638322585967853,1,Medium,"InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, MonthlyCharges, MultipleLines_Yes"
0,0.1118600074200378,0,Low,"InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, PaymentMethod_Electronic check, Contract_Two year"
0,0.07103196999559531,0,Low,"Contract_One year, InternetService_Fiber optic, tenure, MonthlyCharges, MultipleLines_Yes"
0,0.1341635332491017,0,Low,"InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes, Contract_Two year, PaymentMethod_Electronic check"
0,0.007928007667345971,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, TechSupport_Yes, MultipleLines_Yes"
0,0.6170136145417295,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.05800703489908087,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, StreamingMovies_Yes"
0,0.0227757291575297,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.12821937446388634,0,Low,"InternetService_Fiber optic, OnlineSecurity_Yes, tenure, TechSupport_Yes, MultipleLines_Yes"
0,0.01151174679527871,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, MonthlyCharges"
0,0.03657427800242856,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.11496348370559373,0,Low,"Contract_One year, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes, TechSupport_Yes"
1,0.8335237722286972,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, TotalCharges_90.6, PaymentMethod_Electronic check"
0,0.011758401612443289,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.02756738668883738,0,Low,"Contract_Two year, InternetService_Fiber optic, MonthlyCharges, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.22563137356941124,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, StreamingMovies_Yes, Contract_Two year"
1,0.30754732381830086,0,Low,"InternetService_Fiber optic, MonthlyCharges, OnlineSecurity_Yes, tenure, Contract_Two year"
1,0.6932435113903295,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, MonthlyCharges"
0,0.3976215026177454,0,Low,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, Contract_Two year, PaymentMethod_Electronic check"
0,0.058358683832277956,0,Low,"InternetService_Fiber optic, tenure, MonthlyCharges, PaperlessBilling_Yes, PaymentMethod_Electronic check"
0,0.6181463680660568,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, Contract_One year"
0,0.0913917061860227,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, StreamingMovies_Yes, MonthlyCharges"
1,0.5640823769232649,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.2431651000808874,0,Low,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.29809005070470707,0,Low,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, Contract_Two year, OnlineSecurity_Yes"
0,0.217369241909349,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, MultipleLines_Yes, Contract_Two year"
1,0.49834933980083446,0,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.03472686612666128,0,Low,"Contract_Two year, InternetService_Fiber optic, MonthlyCharges, MultipleLines_Yes, PaymentMethod_Electronic check"
0,0.19627895059613618,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, StreamingMovies_Yes"
0,0.012218786432804109,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes"
1,0.4934353603014927,0,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, TotalCharges_1130.85, MultipleLines_Yes"
0,0.014987458076373814,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.28888194380671844,0,Low,"InternetService_Fiber optic, tenure, OnlineSecurity_Yes, StreamingMovies_Yes, PaperlessBilling_Yes"
0,0.45571352021762546,0,Medium,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, Contract_Two year, MonthlyCharges"
0,0.07277655801212367,0,Low,"Contract_One year, InternetService_Fiber optic, MonthlyCharges, tenure, Contract_Two year"
0,0.017822480856660508,0,Low,"Contract_Two year, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, PaymentMethod_Electronic check"
0,0.147309758258499,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, OnlineSecurity_Yes"
0,0.04322302297255056,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, OnlineSecurity_Yes"
0,0.15139742435756776,0,Low,"tenure, InternetService_Fiber optic, TotalCharges_19.2, MonthlyCharges, PaperlessBilling_Yes"
0,0.030748706125551542,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, OnlineSecurity_Yes, TechSupport_Yes"
0,0.5875039121606725,1,Medium,"TotalCharges_45.3, tenure, InternetService_Fiber optic, Contract_Two year, PaperlessBilling_Yes"
0,0.0177801233875126,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, StreamingMovies_Yes, OnlineSecurity_Yes"
0,0.5236083839823825,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, StreamingMovies_Yes, PaperlessBilling_Yes"
0,0.4141235484018927,0,Medium,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, MonthlyCharges, Contract_Two year"
1,0.16036151532892132,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, OnlineSecurity_Yes"
1,0.15406220388936206,0,Low,"tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes, Contract_Two year"
0,0.023213821922802143,0,Low,"tenure, Contract_One year, InternetService_Fiber optic, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.59177768574292,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, PaymentMethod_Electronic check, StreamingTV_Yes"
1,0.4930266700219977,0,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, MonthlyCharges, StreamingMovies_Yes"
0,0.24792960474421052,0,Low,"InternetService_Fiber optic, Contract_Two year, MultipleLines_Yes, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.12444250360195439,0,Low,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, OnlineSecurity_Yes, Contract_Two year"
0,0.10077257389411878,0,Low,"InternetService_Fiber optic, MonthlyCharges, PaymentMethod_Electronic check, Contract_Two year, StreamingMovies_Yes"
1,0.6520935336927558,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.0250204218447187,0,Low,"Contract_Two year, InternetService_Fiber optic, MonthlyCharges, PaymentMethod_Electronic check, StreamingMovies_Yes"
0,0.4409749405904503,0,Medium,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, Contract_Two year, PaperlessBilling_Yes"
1,0.09058004627010309,0,Low,"tenure, TotalCharges_19.55, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.03175629017132899,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, OnlineSecurity_Yes, StreamingMovies_Yes"
0,0.3039315736745473,0,Low,"Contract_One year, InternetService_Fiber optic, tenure, StreamingMovies_Yes, Contract_Two year"
0,0.520285438832807,1,Medium,"InternetService_Fiber optic, tenure, Contract_Two year, PaperlessBilling_Yes, PaymentMethod_Electronic check"
0,0.011867781161731988,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.6749335921845799,1,Medium,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, Contract_One year"
1,0.7678434810056498,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, StreamingTV_Yes"
1,0.7453859371025012,1,High,"tenure, InternetService_Fiber optic, TotalCharges_69.65, Contract_Two year, PaymentMethod_Electronic check"
0,0.025182279876288786,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes"
0,0.1378423184572384,0,Low,"Contract_One year, InternetService_Fiber optic, tenure, StreamingMovies_Yes, TechSupport_Yes"
0,0.0074793179779439455,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, MultipleLines_Yes"
0,0.22240198553547902,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, OnlineSecurity_Yes"
0,0.7123412625857217,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, OnlineSecurity_Yes, StreamingMovies_Yes"
0,0.22967433148827296,0,Low,"tenure, InternetService_Fiber optic, StreamingMovies_Yes, Contract_Two year, StreamingTV_Yes"
0,0.7883861623879028,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, MultipleLines_Yes, PaymentMethod_Electronic check"
0,0.019553968851297596,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes"
0,0.011277044795913176,0,Low,"Contract_Two year, tenure, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
0,0.10928179247206865,0,Low,"InternetService_Fiber optic, OnlineSecurity_Yes, tenure, PaperlessBilling_Yes, Contract_Two year"
1,0.510164051525839,1,Medium,"tenure, InternetService_Fiber optic, TotalCharges_25.2, Contract_Two year, MonthlyCharges"
1,0.7421334367019182,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, PaymentMethod_Electronic check, MultipleLines_Yes"
0,0.010463805214238148,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, PaperlessBilling_Yes"
1,0.7716636505913169,1,High,"tenure, InternetService_Fiber optic, Contract_Two year, MultipleLines_Yes, PaymentMethod_Electronic check"
0,0.035263121504336394,0,Low,"InternetService_Fiber optic, Contract_One year, tenure, OnlineSecurity_Yes, PaperlessBilling_Yes"
0,0.0249328552295785,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, MonthlyCharges, StreamingMovies_Yes"
0,0.019265441580825198,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, StreamingMovies_Yes, TechSupport_Yes"
0,0.08320105016863032,0,Low,"tenure, InternetService_Fiber optic, Contract_One year, MonthlyCharges, StreamingMovies_Yes"
0,0.047141229868735895,0,Low,"InternetService_Fiber optic, Contract_One year, MonthlyCharges, tenure, PaperlessBilling_Yes"
0,0.022476180990459747,0,Low,"tenure, Contract_Two year, InternetService_Fiber optic, OnlineSecurity_Yes, StreamingMovies_Yes"
